loss,accuracy,val_loss,val_accuracy
1.7134652137756348,0.3807377815246582,1.594266414642334,0.42563846707344055
1.4767670631408691,0.4625271260738373,1.4906986951828003,0.44116175174713135
1.3971295356750488,0.49290603399276733,1.6584794521331787,0.4466699957847595
1.3298050165176392,0.5166082382202148,1.8486484289169312,0.40510764718055725
1.2661195993423462,0.5483224987983704,1.4170317649841309,0.5282924175262451
1.1956018209457397,0.582707405090332,1.3427964448928833,0.5563344955444336
1.1844426393508911,0.5868803262710571,1.066013216972351,0.62643963098526
1.1551690101623535,0.5990652441978455,1.2578214406967163,0.5598397850990295
1.059245228767395,0.63395094871521,1.285889983177185,0.5673510432243347
1.074744462966919,0.633283257484436,1.0674324035644531,0.62643963098526
1.0398863554000854,0.6422967910766602,1.1263172626495361,0.628442645072937
1.0081409215927124,0.6559839844703674,1.037767767906189,0.6589884757995605
0.9899840950965881,0.6680020093917847,1.2784396409988403,0.579369068145752
0.9803267121315002,0.6693373322486877,1.1691961288452148,0.6149224042892456
0.9559956789016724,0.6791854500770569,1.013737440109253,0.6599900126457214
0.9443082809448242,0.6725087761878967,1.267493724822998,0.6054081320762634
0.930607259273529,0.6823568940162659,1.1088967323303223,0.638457715511322
0.9330349564552307,0.684526801109314,0.9412103891372681,0.6860290169715881
0.9464264512062073,0.6816892027854919,1.0695809125900269,0.6479719877243042
0.9049876928329468,0.6982139945030212,1.0304011106491089,0.6614922285079956
0.9125784039497375,0.6908696293830872,0.9241039752960205,0.6875312924385071
0.8802129626274109,0.6995493173599243,1.4307318925857544,0.5643464922904968
0.8933896422386169,0.6922049522399902,0.9201226830482483,0.686529815196991
0.8581624031066895,0.7130696177482605,0.9518001079559326,0.689033567905426
0.8806610107421875,0.6953763961791992,0.8858755230903625,0.7110666036605835
0.8819735050201416,0.6972124576568604,0.9613781571388245,0.6664997339248657
0.8692153692245483,0.6995493173599243,1.1803761720657349,0.6349524259567261
0.8772101998329163,0.7002170085906982,1.0701494216918945,0.6604907512664795
0.8398016095161438,0.7155733704566956,1.10574471950531,0.6965448260307312
