loss,accuracy,val_loss,val_accuracy
1.535111427307129,0.447671502828598,1.3395884037017822,0.5132699012756348
1.1314451694488525,0.6015689969062805,1.1973137855529785,0.5583375096321106
1.0006334781646729,0.6541478633880615,0.9073563814163208,0.6875312924385071
0.8975434303283691,0.6942079663276672,1.0061858892440796,0.6439659595489502
0.8329174518585205,0.7175763845443726,0.8716551065444946,0.7005508542060852
0.731401801109314,0.7517943382263184,0.9672970771789551,0.6820230484008789
0.7029482126235962,0.7606409788131714,0.8049718141555786,0.7190786004066467
0.6535497307777405,0.7816725373268127,0.7419533133506775,0.7531297206878662
0.6218633651733398,0.788849949836731,0.7040944695472717,0.7661492228507996
0.5889936089515686,0.8028709888458252,0.6244520545005798,0.788182258605957
0.5381673574447632,0.8142213225364685,0.6526718139648438,0.7891837954521179
0.5315228700637817,0.8269070386886597,0.665092408657074,0.7736604809761047
0.48713356256484985,0.8290769457817078,0.6744976043701172,0.7871807813644409
0.4627126157283783,0.8449340462684631,0.5826724767684937,0.8107160925865173
0.4791620969772339,0.8350859880447388,0.5835034847259521,0.7991988062858582
0.44786974787712097,0.8491069674491882,0.5834167003631592,0.8087130784988403
0.39404571056365967,0.8668001890182495,0.5815277695655823,0.8202303647994995
0.40647220611572266,0.8619595766067505,0.5675313472747803,0.8132198452949524
0.38672298192977905,0.8711400628089905,0.5948023796081543,0.8132198452949524
0.34649235010147095,0.8836588263511658,0.8914588689804077,0.7526289224624634
0.36216115951538086,0.8803204894065857,0.4931381642818451,0.840761125087738
0.34430184960365295,0.8828242421150208,0.5740024447441101,0.8207311034202576
0.3222934901714325,0.894508421421051,0.6546842455863953,0.7986980676651001
0.3189968764781952,0.8935069441795349,0.6195967197418213,0.7986980676651001
0.30855417251586914,0.891670823097229,0.49454498291015625,0.842263400554657
0.2770572602748871,0.9078617691993713,0.7128503918647766,0.8057085871696472
0.30691617727279663,0.898013710975647,0.5741918087005615,0.8207311034202576
0.28112146258354187,0.9058588147163391,0.5937537550926208,0.8367551565170288
0.2601650059223175,0.9173760414123535,0.5086929202079773,0.8497746586799622
0.24443386495113373,0.9217159152030945,0.4671149253845215,0.8652979731559753
0.2457171231508255,0.9162076711654663,0.49192750453948975,0.848773181438446
0.24092239141464233,0.9210482239723206,0.5093646049499512,0.842263400554657
0.23029476404190063,0.9235519766807556,0.5880141258239746,0.8417626619338989
0.23800216615200043,0.9185444712638855,0.605858325958252,0.8257386088371277
0.25496184825897217,0.9153730869293213,0.6175210475921631,0.8167250752449036
0.23063209652900696,0.9232181310653687,0.7098669409751892,0.8092138171195984
0.19827823340892792,0.9335669875144958,0.48328888416290283,0.8602904081344604
0.21889595687389374,0.9277248978614807,0.5208899974822998,0.8547821640968323
0.18577338755130768,0.9394091367721558,0.5085994005203247,0.8562844395637512
0.18150919675827026,0.943748950958252,0.5622369647026062,0.842764139175415
0.20166277885437012,0.9325655102729797,0.7016617655754089,0.8132198452949524
0.18205320835113525,0.942246675491333,0.7993938326835632,0.7786679863929749
0.1809963434934616,0.9390752911567688,0.5003063082695007,0.8592889308929443
0.16496451199054718,0.945751965045929,0.6502363681793213,0.8287431001663208
0.18397212028503418,0.9379068613052368,0.6664746999740601,0.8342514038085938
0.19423523545265198,0.9339008331298828,0.5683386325836182,0.8482723832130432
0.17528164386749268,0.9409113526344299,0.5697707533836365,0.8542814254760742
0.16374187171459198,0.9460858106613159,0.6253750324249268,0.844266414642334
0.17252139747142792,0.9415790438652039,0.7272688746452332,0.8202303647994995
0.1437578797340393,0.9549323916435242,0.594067394733429,0.838257372379303
0.1724928915500641,0.94258052110672,0.5801727771759033,0.844767153263092
0.17193056643009186,0.944583535194397,0.5375641584396362,0.8617926836013794
0.13779357075691223,0.9545985460281372,0.5332194566726685,0.8602904081344604
0.13213208317756653,0.9559339284896851,0.6515755653381348,0.844266414642334
0.15079164505004883,0.9517609477043152,0.6881712079048157,0.8317476511001587
0.13970424234867096,0.9545985460281372,0.5661365985870361,0.8642964363098145
0.17159591615200043,0.945084273815155,0.5154619812965393,0.8567851781845093
0.14482076466083527,0.95509934425354,0.4635107219219208,0.8738107085227966
0.11973897367715836,0.9604406356811523,0.5613017678260803,0.8587881922721863
0.1465916931629181,0.9537639617919922,0.5516860485076904,0.8547821640968323
0.15388289093971252,0.9484226107597351,0.7808166146278381,0.8132198452949524
0.13733108341693878,0.9559339284896851,0.5519008040428162,0.8502753973007202
0.12546539306640625,0.9596060514450073,0.5695192813873291,0.8587881922721863
0.15627098083496094,0.949090301990509,0.4788181483745575,0.8698046803474426
0.12335410714149475,0.9592722654342651,0.48007437586784363,0.8808212280273438
0.11614957451820374,0.9631113409996033,0.5213531851768494,0.8622934222221375
0.1713380366563797,0.9492571949958801,0.5364153981208801,0.8642964363098145
0.11200114339590073,0.9659489393234253,0.5124477744102478,0.8657987117767334
0.11577608436346054,0.9637789726257324,0.5272001624107361,0.8783174753189087
0.10660436749458313,0.9659489393234253,0.5759645104408264,0.8597896695137024
0.12364762276411057,0.9594391584396362,0.5743823647499084,0.8572859168052673
0.14425404369831085,0.9557669758796692,0.5158942341804504,0.8673009276390076
0.12190303951501846,0.9594391584396362,0.5889826416969299,0.8612919449806213
0.11090360581874847,0.9644466638565063,0.6379817128181458,0.8472709059715271
0.10774082690477371,0.9636120796203613,0.512419581413269,0.8662994503974915
0.10069072991609573,0.9682857394218445,0.5016343593597412,0.8803204894065857
0.10368090122938156,0.9666165709495544,0.6446906328201294,0.8547821640968323
0.10896234959363937,0.9647805094718933,0.5615240931510925,0.8557837009429932
0.10826539248228073,0.9656150937080383,0.5444965362548828,0.8657987117767334
0.10366073995828629,0.9644466638565063,0.6680746078491211,0.8347521424293518
0.11194469779729843,0.9639459252357483,0.681109607219696,0.8347521424293518
0.10773669183254242,0.9629443883895874,0.5953359007835388,0.8557837009429932
0.12005981057882309,0.9616090655326843,0.5303078889846802,0.8657987117767334
0.09391923993825912,0.9712902903556824,0.5264765620231628,0.8758137226104736
0.11708195507526398,0.9639459252357483,0.5814145803451538,0.8632949590682983
0.10474418103694916,0.9642797708511353,0.5595347881317139,0.8668001890182495
0.1074223667383194,0.9647805094718933,0.5957949757575989,0.8617926836013794
0.09338851273059845,0.9691203236579895,0.6453336477279663,0.8477716445922852
0.09478940069675446,0.9689534306526184,0.7598029375076294,0.8397596478462219
0.09017401933670044,0.9706225991249084,0.6763395071029663,0.8502753973007202
0.09543271362781525,0.9696211218833923,0.5311002731323242,0.8693039417266846
0.11226006597280502,0.9616090655326843,0.553917407989502,0.8683024644851685
0.09387648850679398,0.9719579219818115,0.6659219264984131,0.8457686305046082
0.103275366127491,0.9674511551856995,0.7388242483139038,0.8327491283416748
0.11002612113952637,0.9657819867134094,0.49365630745887756,0.8763144612312317
0.09974267333745956,0.9696211218833923,0.49952206015586853,0.8723084330558777
0.08102100342512131,0.9732932448387146,0.49808767437934875,0.8743114471435547
0.08065717667341232,0.9739609360694885,0.6237510442733765,0.8527791500091553
0.1078411340713501,0.9637789726257324,0.6546298861503601,0.8457686305046082
0.0976991280913353,0.9659489393234253,0.5562661290168762,0.8562844395637512
