loss,accuracy,val_loss,val_accuracy
2.0698816776275635,0.2797529697418213,1.8937138319015503,0.3335002362728119
1.6576335430145264,0.45468202233314514,1.4921841621398926,0.5052579045295715
1.3979761600494385,0.524954080581665,1.2471963167190552,0.5788683295249939
1.2372933626174927,0.5903855562210083,1.106059193611145,0.6329494118690491
1.1471391916275024,0.6099148988723755,1.016824722290039,0.6524786949157715
1.0628010034561157,0.6503087878227234,0.9865012764930725,0.6649975180625916
0.9948862791061401,0.6745117902755737,0.908755362033844,0.6965448260307312
0.9480469822883606,0.6917042136192322,0.9069934487342834,0.6985478401184082
0.9024702310562134,0.7067267298698425,0.853146493434906,0.7140710949897766
0.8675816655158997,0.7184109687805176,0.8087266683578491,0.7255883812904358
0.8291361927986145,0.730262041091919,0.7812656760215759,0.7486229538917542
0.7838256359100342,0.7471206784248352,0.7903165817260742,0.729093611240387
0.7620088458061218,0.7549657821655273,0.7784741520881653,0.733099639415741
0.7345945835113525,0.7638123631477356,0.7216607332229614,0.7611417174339294
0.7118918299674988,0.7669838070869446,0.7221606373786926,0.7551326751708984
0.6918395757675171,0.7731597423553467,0.6899490356445312,0.7766649723052979
0.6598818898200989,0.783675491809845,0.6839078664779663,0.7811717391014099
0.6454314589500427,0.788516104221344,0.6868991851806641,0.7721582651138306
0.63032466173172,0.7983642220497131,0.6726007461547852,0.783675491809845
0.6116701364517212,0.8043732047080994,0.7090733647346497,0.7686529755592346
0.601091742515564,0.8075446486473083,0.658940315246582,0.7841762900352478
0.5757944583892822,0.8125521540641785,0.6397190093994141,0.7926890254020691
0.5472656488418579,0.8237355947494507,0.6562474966049194,0.785678505897522
0.5377004146575928,0.8218995332717896,0.6302062273025513,0.789684534072876
0.5223117470741272,0.8294107913970947,0.6315150260925293,0.796194314956665
0.5231926441192627,0.8300784230232239,0.650101900100708,0.7926890254020691
0.4996001124382019,0.8360874652862549,0.6376866698265076,0.7951927781105042
0.48427054286003113,0.844767153263092,0.6214167475700378,0.7971957921981812
0.46236976981163025,0.8542814254760742,0.623399019241333,0.8067100644111633
0.455027312040329,0.8532799482345581,0.6459186673164368,0.7911868095397949
0.4463944137096405,0.8509430885314941,0.6871153116226196,0.7886829972267151
0.4383336007595062,0.8581205010414124,0.6081190705299377,0.796194314956665
0.4095148742198944,0.8647971749305725,0.6026827692985535,0.8042063117027283
0.4183657467365265,0.8639625906944275,0.6297927498817444,0.7966950535774231
0.40826281905174255,0.8656317591667175,0.591833233833313,0.8067100644111633
0.39320051670074463,0.8711400628089905,0.6054736971855164,0.8067100644111633
0.3938940763473511,0.8701385259628296,0.5947753190994263,0.8072108030319214
0.36332380771636963,0.8816558122634888,0.602831244468689,0.8077115416526794
0.35732215642929077,0.889167070388794,0.5899021029472351,0.8112168312072754
0.353603333234787,0.8856618404388428,0.5997995138168335,0.8057085871696472
0.3323279023170471,0.893673837184906,0.5732489824295044,0.8172258138656616
0.33426061272621155,0.8946753740310669,0.5838858485221863,0.8132198452949524
0.3389303386211395,0.891670823097229,0.616865336894989,0.7996995449066162
0.32165026664733887,0.898514449596405,0.5844802856445312,0.8202303647994995
0.3194451630115509,0.8946753740310669,0.5929908156394958,0.8137205839157104
0.3012363314628601,0.9036888480186462,0.7327417731285095,0.783675491809845
0.2935521900653839,0.9031881093978882,0.6291723847389221,0.8077115416526794
0.29926797747612,0.9050242304801941,0.6026791930198669,0.8167250752449036
0.2884477972984314,0.9073610305786133,0.602205216884613,0.8202303647994995
0.26892954111099243,0.9163745641708374,0.6083572506904602,0.8182273507118225
0.26984867453575134,0.9132031202316284,0.5969310402870178,0.8147220611572266
0.25083521008491516,0.9158738255500793,0.5867909789085388,0.8252378702163696
0.24290154874324799,0.9178768396377563,0.6045047640800476,0.8172258138656616
0.23310048878192902,0.9282256960868835,0.591095507144928,0.8287431001663208
0.2413226217031479,0.9190452098846436,0.6337394714355469,0.8187280893325806
0.23185180127620697,0.9248873591423035,0.6269063949584961,0.8197295665740967
0.21613183617591858,0.9292271733283997,0.6562496423721313,0.8107160925865173
0.23895160853862762,0.9230512380599976,0.6745245456695557,0.8042063117027283
0.20834921300411224,0.9317309260368347,0.611103355884552,0.8277416229248047
0.2317250669002533,0.9257219433784485,0.6273719668388367,0.8232348561286926
0.2060689777135849,0.9330662488937378,0.6277679800987244,0.8177266120910645
0.1899694800376892,0.9385745525360107,0.6400607824325562,0.8247371315956116
0.20738288760185242,0.9327324032783508,0.6299272775650024,0.8282423615455627
0.19479848444461823,0.9387414455413818,0.619700014591217,0.8217325806617737
0.19264164566993713,0.9382407069206238,0.608281135559082,0.8262393474578857
0.18735630810260773,0.9412451982498169,0.646660566329956,0.8227341175079346
0.1879681944847107,0.9419128894805908,0.6071344614028931,0.8227341175079346
0.1724674552679062,0.946252703666687,0.6100291609764099,0.8267400860786438
0.18846385180950165,0.9389083385467529,0.6408067345619202,0.8252378702163696
0.1652272790670395,0.9459188580513,0.6901856660842896,0.8142213225364685
0.16868779063224792,0.947087287902832,0.6717135310173035,0.8112168312072754
0.1775493025779724,0.9400767683982849,0.6409913301467896,0.8262393474578857
0.15405967831611633,0.951927900314331,0.6003409028053284,0.838758111000061
0.13774460554122925,0.9579368829727173,0.6847636699676514,0.8197295665740967
0.1467575877904892,0.9532632231712341,0.6417673230171204,0.8292438387870789
0.14904922246932983,0.9507594704627991,0.6601668000221252,0.8302453756332397
0.1408754289150238,0.9545985460281372,0.6593559384346008,0.8352528810501099
0.15264646708965302,0.948255717754364,0.7113667726516724,0.8272408843040466
0.14583376049995422,0.9557669758796692,0.6599626541137695,0.8287431001663208
0.13587263226509094,0.9524286389350891,0.672787606716156,0.8252378702163696
0.12898914515972137,0.9577699899673462,0.6706537008285522,0.8292438387870789
0.12288833409547806,0.9604406356811523,0.7215905785560608,0.8267400860786438
0.12967532873153687,0.9582707285881042,0.6880240440368652,0.8332498669624329
0.1594473272562027,0.9472542405128479,0.6952214241027832,0.8242363333702087
0.12825894355773926,0.9597730040550232,0.6683581471443176,0.8237355947494507
0.11660125106573105,0.9639459252357483,0.6399073004722595,0.8372558951377869
0.1228589192032814,0.9622767567634583,0.6558449268341064,0.8322483897209167
0.11502885818481445,0.9634451866149902,0.6683741807937622,0.8312468528747559
0.10994266718626022,0.9664496779441833,0.6852127313613892,0.8297446370124817
0.12188327312469482,0.9607744812965393,0.7437238693237305,0.8127191066741943
0.12033189833164215,0.9624436497688293,0.7138757705688477,0.8282423615455627
0.10914028435945511,0.9657819867134094,0.7095876336097717,0.8332498669624329
0.11405836790800095,0.9644466638565063,0.6836668252944946,0.8322483897209167
0.10806280374526978,0.9691203236579895,0.6680643558502197,0.8317476511001587
0.107899010181427,0.9649474024772644,0.6603860259056091,0.842263400554657
0.11804302781820297,0.9621098041534424,0.6914862394332886,0.8292438387870789
0.10663041472434998,0.9659489393234253,0.6524180173873901,0.844767153263092
0.09611348807811737,0.9717910289764404,0.6948577761650085,0.8332498669624329
0.08744533360004425,0.9709564447402954,0.7152289152145386,0.8282423615455627
0.10053807497024536,0.9687865376472473,0.69011390209198,0.84026038646698
