loss,accuracy,val_loss,val_accuracy
1.5102945566177368,0.47020530700683594,1.4782153367996216,0.4621932804584503
1.1251356601715088,0.6110832691192627,1.0431361198425293,0.6219329237937927
0.9718686938285828,0.6671674251556396,1.0183207988739014,0.6479719877243042
0.8509368300437927,0.7152395248413086,0.9601256847381592,0.6735102534294128
0.8061332702636719,0.7317643165588379,0.7680056095123291,0.737105667591095
0.7263365983963013,0.7603071331977844,0.7667568325996399,0.7421131730079651
0.6636643409729004,0.7714905738830566,0.7176361083984375,0.741612434387207
0.604094922542572,0.7981972694396973,0.8031125068664551,0.7185778617858887
0.5687142610549927,0.8070439100265503,0.7099878787994385,0.7561342120170593
0.5053541660308838,0.8302453756332397,0.9552366137504578,0.7085628509521484
0.4837125837802887,0.841094970703125,0.6699661016464233,0.7786679863929749
0.44214513897895813,0.8516107201576233,0.7103226780891418,0.7676514983177185
0.4453064203262329,0.8506092429161072,0.6314796805381775,0.7846770286560059
0.3727349638938904,0.8748122453689575,0.6939579844474792,0.7871807813644409
0.3520509898662567,0.8824903964996338,0.5868520140647888,0.8047070503234863
0.3336297571659088,0.889167070388794,0.5808506608009338,0.8097145557403564
0.3142465651035309,0.895176112651825,0.653051495552063,0.790185272693634
0.298951655626297,0.8961775898933411,0.6862272024154663,0.7806710004806519
0.2864018976688385,0.9026873707771301,0.6118178963661194,0.8122183084487915
0.2632266581058502,0.9130362272262573,0.6812979578971863,0.7971957921981812
0.21848666667938232,0.9268903136253357,0.5444668531417847,0.8292438387870789
0.23096483945846558,0.9270572662353516,0.6258885860443115,0.8112168312072754
0.22034546732902527,0.9278918504714966,0.692290186882019,0.8002002835273743
0.21519722044467926,0.9317309260368347,0.6613855361938477,0.8187280893325806
0.16948887705802917,0.9420797824859619,0.5796225070953369,0.8292438387870789
0.18924224376678467,0.9385745525360107,0.5278071761131287,0.844266414642334
0.19391672313213348,0.9412451982498169,0.6190447807312012,0.8162243366241455
0.15956038236618042,0.9484226107597351,0.5924434661865234,0.8292438387870789
0.14402423799037933,0.9556000828742981,0.7601468563079834,0.8112168312072754
0.15465474128723145,0.9507594704627991,0.5780140161514282,0.8232348561286926
0.161349356174469,0.946252703666687,0.6320642232894897,0.8212318420410156
0.1628151684999466,0.9472542405128479,0.7903553247451782,0.7951927781105042
0.13925698399543762,0.9544316530227661,0.5506860613822937,0.842263400554657
0.10902711749076843,0.9662827849388123,0.7243333458900452,0.8127191066741943
0.13171440362930298,0.9592722654342651,0.6547197103500366,0.8327491283416748
0.1377730667591095,0.9581038355827332,0.6479278206825256,0.8432648777961731
0.08997468650341034,0.9671173691749573,0.6796733140945435,0.8272408843040466
0.11567665636539459,0.9631113409996033,0.8082106709480286,0.8097145557403564
0.14015519618988037,0.9527624845504761,0.8015648126602173,0.8162243366241455
0.09735775738954544,0.9706225991249084,0.5856043696403503,0.8502753973007202
